ct_dst_src_ltm,sport,ct_dst_sport_ltm,dsport,ct_src_dport_ltm,ct_src_ ltm,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,ct_dst_ltm,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,Label
2,6211,1,53,2,2,0.001175,146,178,31,29,0,0,3,497021.2813,605957.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927427,1421927427,0.011,0.009,0,0,0,0,0,0,0,0,9,9,0
1,46822,1,53,2,2,0.001034,132,164,31,29,0,0,3,510638.3125,634429.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927427,1421927427,0.012,0.008,0,0,0,0,0,0,0,0,8,9,0
1,27338,1,53,2,2,0.001083,146,178,31,29,0,0,1,539242.875,657433.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927427,1421927427,0.011,0.008,0,0,0,0,0,0,0,0,5,8,0
1,48170,1,53,1,1,0.00112,146,178,31,29,0,0,1,521428.5625,635714.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927427,1421927427,0.011,0.008,0,0,0,0,0,0,0,0,12,13,0
1,25822,1,53,1,1,0.001148,146,178,31,29,0,0,2,508710.7813,620209.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927427,1421927427,0.011,0.008,0,0,0,0,0,0,0,0,8,6,0
1,25557,1,53,2,2,0.001035,132,164,31,29,0,0,2,510144.9375,633816.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927427,1421927427,0.012,0.008,0,0,0,0,0,0,0,0,8,6,0
1,53847,1,53,2,2,0.001117,146,178,31,29,0,0,1,522829,637421.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927427,1421927427,0.011,0.008,0,0,0,0,0,0,0,0,5,7,0
1,9590,1,6661,1,1,0.214735,980,268,254,252,2,1,1,32859.10547,8345.169922,10,6,255,255,1383024720,3085382195,98,45,0,0,994.144649,55.330926,1421927427,1421927427,20.075556,40.729199,0.056606,0.011071,0.045535,0,1,0,0,0,3,1,1
1,36918,1,80,1,1,0.911799,1506,141751,62,252,2,55,1,12713.32813,1232798,26,114,255,255,4284724779,2573573010,58,1243,1,68324,1938.616122,956.247795,1421927427,1421927428,36.471959,7.98477,0.018608,0.008915,0.009693,0,1,1,0,0,1,1,1
1,64521,1,53,1,1,0.001084,146,178,31,29,0,0,2,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927428,1421927428,0.011,0.009,0,0,0,0,0,0,0,0,12,6,0
1,8569,1,53,1,1,0.001106,132,164,31,29,0,0,1,477396,593128.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927428,1421927428,0.011,0.008,0,0,0,0,0,0,0,0,5,8,0
1,13156,1,53,1,1,0.001104,130,162,31,29,0,0,2,471014.4688,586956.5,2,2,0,0,0,0,65,81,0,0,0,0,1421927428,1421927428,0.011,0.009,0,0,0,0,0,0,0,0,4,6,0
2,55459,1,59029,1,2,0.00174,528,304,31,29,0,0,2,1820689.625,1048275.875,4,4,0,0,0,0,132,76,0,0,0.627203,0.293452,1421927428,1421927428,0.449,0.214,0,0,0,0,0,0,0,0,4,4,0
2,62105,1,111,1,2,0.004877,568,312,31,29,0,0,2,698790.25,383842.5313,4,4,0,0,0,0,142,78,0,0,1.779801,1.518396,1421927428,1421927428,1.271,1.083667,0,0,0,0,0,0,0,0,4,4,0
1,22160,1,53,1,1,0.001149,132,164,31,29,0,0,1,459530.0313,570931.25,2,2,0,0,0,0,66,82,0,0,0,0,1421927428,1421927428,0.011,0.008,0,0,0,0,0,0,0,0,9,6,0
1,42094,1,53,1,1,0.00109,132,164,31,29,0,0,1,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927428,1421927428,0.005,0.008,0,0,0,0,0,0,0,0,8,13,0
1,45400,1,53,1,1,0.001124,146,178,31,29,0,0,1,519572.9688,633452,2,2,0,0,0,0,73,89,0,0,0,0,1421927429,1421927429,0.018,0.012,0,0,0,0,0,0,0,0,10,7,0
1,53052,1,53,2,2,0.001127,132,164,31,29,0,0,1,468500.4688,582076.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927429,1421927429,0.011,0.006,0,0,0,0,0,0,0,0,9,6,0
1,32302,1,53,2,2,0.001155,132,164,31,29,0,0,1,457142.875,567965.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927429,1421927429,0.011,0.01,0,0,0,0,0,0,0,0,9,6,0
1,5702,1,53,1,1,0.001097,132,164,31,29,0,0,1,481312.6875,597994.5625,2,2,0,0,0,0,66,82,0,0,0,0,1421927429,1421927429,0.011,0.008,0,0,0,0,0,0,0,0,5,6,0
1,28228,1,53,1,1,0.001164,132,164,31,29,0,0,1,453608.25,563573.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927429,1421927429,0.011,0.012,0,0,0,0,0,0,0,0,12,6,0
1,27804,1,111,1,1,0.695382,564,354,254,252,2,1,1,5844.27002,3566.38501,10,8,255,255,1064076525,1964745949,56,44,0,0,5579.765824,140.926172,1421927428,1421927429,76.503111,91.689,0.075913,0.053548,0.022365,0,1,0,0,0,3,2,1
1,63163,1,8080,1,1,0.290395,1314,1172,254,252,3,2,1,33196.16406,28264.95117,12,8,255,255,2838465129,3955930954,110,147,2,0,1351.861513,58.209082,1421927429,1421927429,25.254454,39.459,0.059184,0.014164,0.04502,0,1,1,0,0,2,1,1
1,23776,1,80,1,1,0.195749,946,268,254,252,2,1,1,34820.10156,9154.581055,10,6,255,255,133666212,1554171262,95,45,1,0,1095.915568,64.667461,1421927430,1421927430,20.346,37.067398,0.057799,0.010401,0.047398,0,1,1,0,0,1,1,1
1,23585,1,53,2,2,0.001107,146,178,31,29,0,0,3,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927430,1421927430,0.011,0.008,0,0,0,0,0,0,0,0,9,13,0
2,54819,1,111,1,3,0.004571,568,304,31,29,0,0,3,745569.875,399037.4063,4,4,0,0,0,0,142,76,0,0,1.7013,1.435427,1421927430,1421927430,1.212,1.023,0,0,0,0,0,0,0,0,2,4,0
1,34652,1,53,2,2,0.001152,130,162,31,29,0,0,2,451388.875,562500,2,2,0,0,0,0,65,81,0,0,0,0,1421927430,1421927430,0.011,0.008,0,0,0,0,0,0,0,0,9,9,0
1,18688,1,53,1,1,0.001106,146,178,31,29,0,0,2,528028.9375,643761.25,2,2,0,0,0,0,73,89,0,0,0,0,1421927430,1421927430,0.011,0.009,0,0,0,0,0,0,0,0,10,7,0
2,24521,1,111,1,3,0.004458,568,304,31,29,0,0,3,764468.375,409152.0938,4,4,0,0,0,0,142,76,0,0,1.67608,1.386166,1421927430,1421927430,1.194667,0.986667,0,0,0,0,0,0,0,0,4,2,0
2,56339,1,26995,1,3,0.001764,520,304,31,29,0,0,3,1768707.5,1034013.563,4,4,0,0,0,0,130,76,0,0,0.630032,0.310193,1421927430,1421927430,0.451,0.224333,0,0,0,0,0,0,0,0,2,4,0
2,55894,1,31810,1,3,0.001695,520,304,31,29,0,0,3,1840708,1076106.25,4,4,0,0,0,0,130,76,0,0,0.611176,0.279313,1421927430,1421927430,0.437667,0.203,0,0,0,0,0,0,0,0,4,2,0
1,41574,1,53,1,3,0.00114,132,164,31,29,0,0,2,463157.9063,575438.625,2,2,0,0,0,0,66,82,0,0,0,0,1421927430,1421927430,0.011,0.008,0,0,0,0,0,0,0,0,4,9,0
1,13226,1,53,1,1,0.001304,132,164,31,29,0,0,2,404907.9688,503067.4688,2,2,0,0,0,0,66,82,0,0,0,0,1421927430,1421927430,0.011,0.008,0,0,0,0,0,0,0,0,9,7,0
1,17542,1,53,1,3,0.001127,132,164,31,29,0,0,3,468500.4688,582076.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927430,1421927430,0.011,0.008,0,0,0,0,0,0,0,0,1,6,0
1,11620,1,53,1,1,0.001138,146,178,31,29,0,0,2,513181,625659,2,2,0,0,0,0,73,89,0,0,0,0,1421927431,1421927431,0.011,0.009,0,0,0,0,0,0,0,0,12,3,0
1,49954,1,53,2,2,0.001063,132,164,31,29,0,0,2,496707.4688,617121.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927431,1421927431,0.011,0.008,0,0,0,0,0,0,0,0,9,3,0
1,44442,1,53,2,2,0.001062,132,164,31,29,0,0,2,497175.125,617702.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927431,1421927431,0.011,0.008,0,0,0,0,0,0,0,0,9,13,0
2,57192,1,111,1,3,0.004717,568,312,31,29,0,0,2,722493.125,396862.4375,4,4,0,0,0,0,142,78,0,0,1.709078,1.48351,1421927431,1421927431,1.218,1.057,0,0,0,0,0,0,0,0,2,2,0
1,46386,1,53,1,1,0.001121,132,164,31,29,0,0,1,471008,585191.75,2,2,0,0,0,0,66,82,0,0,0,0,1421927431,1421927431,0.011,0.008,0,0,0,0,0,0,0,0,4,6,0
1,30978,1,53,1,3,0.001098,132,164,31,29,0,0,2,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927431,1421927431,0.021,0.013,0,0,0,0,0,0,0,0,2,13,0
2,50620,1,29594,1,3,0.001687,528,304,31,29,0,0,2,1877889.75,1081209.25,4,4,0,0,0,0,132,76,0,0,0.60929,0.279081,1421927431,1421927431,0.436333,0.202333,0,0,0,0,0,0,0,0,2,2,0
1,57325,1,53,1,1,0.001186,130,162,31,29,0,0,1,438448.5938,546374.375,2,2,0,0,0,0,65,81,0,0,0,0,1421927431,1421927431,0.011,0.009,0,0,0,0,0,0,0,0,8,8,0
1,45388,1,80,1,1,0.185286,1144,268,254,252,2,1,1,44471.78906,9671.535156,10,6,255,255,200840729,2599924866,114,45,1,0,1009.797213,58.227898,1421927431,1421927431,18.906778,34.48,0.060103,0.012869,0.047234,0,1,1,0,0,2,1,1
1,16524,1,53,1,1,0.00109,132,164,31,29,0,0,1,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927432,1421927432,0.011,0.008,0,0,0,0,0,0,0,0,10,9,0
2,20954,1,15964,1,2,0.001838,528,304,31,29,0,0,3,1723612.625,992383,4,4,0,0,0,0,132,76,0,0,0.654309,0.316787,1421927432,1421927432,0.467667,0.231,0,0,0,0,0,0,0,0,2,4,0
1,26325,1,53,1,1,0.001077,146,178,31,29,0,0,3,542246.9375,661095.625,2,2,0,0,0,0,73,89,0,0,0,0,1421927432,1421927432,0.011,0.009,0,0,0,0,0,0,0,0,9,6,0
1,51670,1,53,1,1,0.001059,132,164,31,29,0,0,1,498583.5625,619452.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927432,1421927432,0.011,0.008,0,0,0,0,0,0,0,0,9,6,0
1,59760,1,53,1,1,0.001108,132,164,31,29,0,0,2,476534.2813,592057.75,2,2,0,0,0,0,66,82,0,0,0,0,1421927432,1421927432,0.012,0.009,0,0,0,0,0,0,0,0,4,13,0
1,57620,1,53,1,1,0.001094,146,178,31,29,0,0,1,533820.875,650822.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927432,1421927432,0.019,0.013,0,0,0,0,0,0,0,0,12,8,0
1,12731,1,53,1,1,0.001087,132,164,31,29,0,0,2,485740.5625,603495.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927432,1421927432,0.008,0.004,0,0,0,0,0,0,0,0,5,13,0
2,63421,1,111,1,2,0.004906,568,312,31,29,0,0,3,694659.5625,381573.5625,4,4,0,0,0,0,142,78,0,0,1.801475,1.557756,1421927432,1421927432,1.281333,1.11,0,0,0,0,0,0,0,0,2,4,0
1,50226,1,53,2,2,0.001098,132,164,31,29,0,0,2,480874.3125,597449.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927433,1421927433,0.011,0.008,0,0,0,0,0,0,0,0,12,4,0
1,3929,1,53,1,1,0.001054,132,164,31,29,0,0,1,500948.7813,622390.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927433,1421927433,0.012,0.008,0,0,0,0,0,0,0,0,9,13,0
1,53212,1,53,1,1,0.001044,132,164,31,29,0,0,1,505747.125,628352.5,2,2,0,0,0,0,66,82,0,0,0,0,1421927433,1421927433,0.012,0.008,0,0,0,0,0,0,0,0,9,6,0
1,13190,1,53,1,1,0.001099,132,164,31,29,0,0,2,480436.7813,596906.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927433,1421927433,0.011,0.008,0,0,0,0,0,0,0,0,2,4,0
1,45773,1,53,1,1,0.001095,130,162,31,29,0,0,1,474885.875,591780.875,2,2,0,0,0,0,65,81,0,0,0,0,1421927433,1421927433,0.01,0.011,0,0,0,0,0,0,0,0,8,6,0
1,54178,1,53,2,2,0.001085,130,162,31,29,0,0,1,479262.6875,597235,2,2,0,0,0,0,65,81,0,0,0,0,1421927433,1421927433,0.011,0.008,0,0,0,0,0,0,0,0,12,8,0
1,30003,1,143,1,1,1.040816,1608,132728,62,252,6,56,1,11975.21973,1011391.125,32,116,255,255,2340965388,296988548,50,1144,0,0,1600.718758,860.039642,1421927432,1421927433,33.57471,8.987661,0.057247,0.006223,0.051024,0,1,0,0,0,3,1,1
2,20117,1,111,1,4,0.004814,568,312,31,29,0,0,2,707935.1875,388865.8125,4,4,0,0,0,0,142,78,0,0,1.74962,1.514623,1421927434,1421927434,1.245667,1.079,0,0,0,0,0,0,0,0,3,3,0
1,31547,1,53,1,1,0.001078,132,164,31,29,0,0,2,489795.9375,608534.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,9,8,0
2,59553,1,37382,1,4,0.001756,528,304,31,29,0,0,2,1804100.25,1038724.375,4,4,0,0,0,0,132,76,0,0,0.625553,0.299817,1421927434,1421927434,0.447333,0.219,0,0,0,0,0,0,0,0,3,3,0
1,56626,1,53,2,4,0.001024,146,178,31,29,0,0,1,570312.5,695312.5,2,2,0,0,0,0,73,89,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,8,6,0
1,16464,1,53,1,1,0.001107,132,164,31,29,0,0,2,476964.75,592592.5625,2,2,0,0,0,0,66,82,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,10,8,0
2,59680,2,53,2,2,0.001083,130,162,31,29,0,0,2,480147.75,598337.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,8,9,0
2,59680,2,53,2,2,0.001083,130,162,31,29,0,0,2,480147.75,598337.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,8,9,0
1,17916,1,53,2,4,0.001096,146,178,31,29,0,0,1,532846.75,649635.0625,2,2,0,0,0,0,73,89,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,8,7,0
1,23282,1,53,1,1,0.001095,132,164,31,29,0,0,1,482191.8125,599086.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927434,1421927434,0.011,0.008,0,0,0,0,0,0,0,0,9,6,0
1,47096,1,111,1,1,0.625212,564,354,254,252,2,1,1,6500.194824,3966.654541,10,8,255,255,4065997112,478325110,56,44,0,0,5430.792169,137.643219,1421927433,1421927434,69.003556,87.915289,0.054839,0.009784,0.045055,0,1,0,0,0,1,2,1
1,12090,1,53,3,3,0.001125,146,178,31,29,0,0,1,519111.125,632888.9375,2,2,0,0,0,0,73,89,0,0,0,0,1421927435,1421927435,0.011,0.008,0,0,0,0,0,0,0,0,10,9,0
1,1371,1,53,2,2,0.00112,132,164,31,29,0,0,1,471428.5625,585714.25,2,2,0,0,0,0,66,82,0,0,0,0,1421927435,1421927435,0.011,0.008,0,0,0,0,0,0,0,0,8,7,0
1,5470,1,53,3,3,0.000997,146,178,31,29,0,0,1,585757.25,714142.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927435,1421927435,0.011,0.004,0,0,0,0,0,0,0,0,10,6,0
1,18442,1,53,1,1,0.001068,146,178,31,29,0,0,1,546816.5,666666.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927435,1421927435,0.012,0.008,0,0,0,0,0,0,0,0,12,13,0
1,34198,1,53,2,2,0.001034,132,164,31,29,0,0,1,510638.3125,634429.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927435,1421927435,0.011,0.008,0,0,0,0,0,0,0,0,8,4,0
1,17961,1,53,3,3,0.001099,130,162,31,29,0,0,1,473157.4063,589626.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927435,1421927435,0.011,0.008,0,0,0,0,0,0,0,0,10,8,0
1,9002,1,111,1,1,0.629429,564,354,254,252,2,1,1,6456.645996,3940.079102,10,8,255,255,3017013647,3952958356,56,44,0,0,5437.992729,137.726844,1421927434,1421927435,69.390667,88.84243,0.05335,0.007514,0.045836,0,1,0,0,0,2,1,1
1,12940,1,80,1,1,0.268272,878,1002,62,252,2,2,1,23588,26152.56055,10,8,255,255,1657065760,2730092963,88,125,1,78,1466.979442,53.908418,1421927435,1421927435,29.808,37.050855,0.055114,0.008277,0.046837,0,1,1,0,0,3,1,1
1,49540,1,53,1,1,0.001116,132,164,31,29,0,0,1,473118.2813,587813.625,2,2,0,0,0,0,66,82,0,0,0,0,1421927436,1421927436,0.012,0.008,0,0,0,0,0,0,0,0,8,6,0
1,28229,1,53,1,1,0.001138,132,164,31,29,0,0,1,463971.875,576449.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927436,1421927436,0.011,0.008,0,0,0,0,0,0,0,0,2,7,0
1,58414,1,53,1,1,0.001122,132,164,31,29,0,0,2,470588.2188,584670.1875,2,2,0,0,0,0,66,82,0,0,0,0,1421927436,1421927436,0.011,0.008,0,0,0,0,0,0,0,0,8,3,0
1,62538,1,53,1,1,0.001079,132,164,31,29,0,0,2,489342,607970.375,2,2,0,0,0,0,66,82,0,0,0,0,1421927436,1421927436,0.011,0.008,0,0,0,0,0,0,0,0,4,3,0
1,26334,1,80,1,1,0.257718,798,5348,62,252,2,3,1,22318.96875,149434.6563,10,10,255,255,714980247,3840527734,80,535,1,2234,1361.329224,1908.70367,1421927436,1421927436,28.635333,27.355222,0.057726,0.010819,0.046907,0,1,1,0,0,2,1,1
2,10364,1,6601,1,2,0.001902,520,304,31,29,0,0,2,1640378.5,958990.5,4,4,0,0,0,0,130,76,0,0,0.684008,0.34602,1421927437,1421927437,0.489667,0.249667,0,0,0,0,0,0,0,0,7,2,0
1,21048,1,53,2,2,0.00109,132,164,31,29,0,0,1,484403.6563,601834.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927437,1421927437,0.012,0.008,0,0,0,0,0,0,0,0,7,4,0
2,8985,1,111,1,2,0.005018,568,304,31,29,0,0,2,679155.0625,363491.4375,4,4,0,0,0,0,142,76,0,0,1.903534,1.614089,1421927437,1421927437,1.354,1.149333,0,0,0,0,0,0,0,0,7,2,0
1,63409,1,53,1,1,0.001128,146,178,31,29,0,0,2,517730.5,631205.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421927437,1421927437,0.012,0.008,0,0,0,0,0,0,0,0,4,4,0
1,6686,1,53,2,2,0.001066,132,164,31,29,0,0,1,495309.5938,615384.625,2,2,0,0,0,0,66,82,0,0,0,0,1421927437,1421927437,0.011,0.008,0,0,0,0,0,0,0,0,7,3,0
1,40814,1,53,2,2,0.001099,132,164,31,29,0,0,1,480436.7813,596906.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927437,1421927437,0.011,0.008,0,0,0,0,0,0,0,0,8,3,0
1,64882,1,53,2,2,0.001265,130,162,31,29,0,0,2,411067.2188,512252.9688,2,2,0,0,0,0,65,81,0,0,0,0,1421927437,1421927437,0.012,0.009,0,0,0,0,0,0,0,0,8,4,0
1,22344,1,53,1,1,0.001128,130,162,31,29,0,0,3,460992.9063,574468.125,2,2,0,0,0,0,65,81,0,0,0,0,1421927438,1421927438,0.012,0.008,0,0,0,0,0,0,0,0,7,4,0
2,48289,1,20438,1,3,0.00198,528,304,31,29,0,0,3,1600000,921212.125,4,4,0,0,0,0,132,76,0,0,0.715357,0.364875,1421927438,1421927438,0.512333,0.264,0,0,0,0,0,0,0,0,7,2,0
1,42591,1,53,1,1,0.00108,132,164,31,29,0,0,2,488888.9063,607407.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927438,1421927438,0.011,0.009,0,0,0,0,0,0,0,0,1,7,0
2,46904,1,111,1,3,0.0053,568,312,31,29,0,0,3,643018.875,353207.5625,4,4,0,0,0,0,142,78,0,0,1.94926,1.735004,1421927438,1421927438,1.386333,1.235333,0,0,0,0,0,0,0,0,7,2,0
1,61379,1,53,1,1,0.001098,130,162,31,29,0,0,1,473588.3438,590163.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927438,1421927438,0.011,0.009,0,0,0,0,0,0,0,0,3,3,0
1,50629,1,53,1,3,0.001132,130,162,31,29,0,0,1,459363.9688,572438.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421927438,1421927438,0.011,0.009,0,0,0,0,0,0,0,0,3,4,0
1,54957,1,53,1,1,0.001107,146,178,31,29,0,0,2,527551.9375,643179.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927438,1421927438,0.011,0.009,0,0,0,0,0,0,0,0,5,7,0
1,31149,1,80,1,1,0.261421,840,1420,62,252,2,2,1,23135.09766,38038.26172,10,8,255,255,2108308069,1187700135,84,178,1,291,1431.872477,53.103469,1421927438,1421927438,29.046778,36.294855,0.051533,0.006686,0.044847,0,1,1,0,0,2,1,1
1,14789,1,53,1,1,0.00114,146,178,31,29,0,0,1,512280.7188,624561.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421927439,1421927439,0.012,0.009,0,0,0,0,0,0,0,0,7,5,0
1,62377,1,53,1,1,0.001044,130,162,31,29,0,0,1,498084.2813,620689.625,2,2,0,0,0,0,65,81,0,0,0,0,1421927439,1421927439,0.008,0.009,0,0,0,0,0,0,0,0,3,3,0
2,259,1,49320,1,2,0,1780,0,64,0,0,0,2,196.4095,0,5,0,0,0,0,0,356,0,0,0,4030.70075,0,1421927381,1421927439,14500.316,0,0,0,0,0,0,0,0,0,2,2,0
2,49320,1,53,1,2,0,1780,0,64,0,0,0,2,196.4095,0,5,0,0,0,0,0,356,0,0,0,4030.70075,0,1421927381,1421927439,14500.316,0,0,0,0,0,0,0,0,0,2,2,0
1,38993,1,53,1,1,0.00106,132,164,31,29,0,0,2,498113.1875,618867.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927439,1421927439,0.011,0.01,0,0,0,0,0,0,0,0,2,5,0
1,59720,1,53,1,1,0.00107,132,164,31,29,0,0,1,493457.9375,613084.125,2,2,0,0,0,0,66,82,0,0,0,0,1421927439,1421927439,0.012,0.008,0,0,0,0,0,0,0,0,5,2,0
1,21489,1,53,1,1,0.001144,130,162,31,29,0,0,1,454545.4688,566433.5625,2,2,0,0,0,0,65,81,0,0,0,0,1421927439,1421927439,0.011,0.009,0,0,0,0,0,0,0,0,2,4,0
1,45682,1,53,1,1,0.001257,130,162,31,29,0,0,2,413683.375,515513.125,2,2,0,0,0,0,65,81,0,0,0,0,1421927439,1421927439,0.011,0.009,0,0,0,0,0,0,0,0,8,5,0
1,32958,1,53,2,2,0.001124,132,164,31,29,0,0,1,469750.9063,583629.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927440,1421927440,0.011,0.009,0,0,0,0,0,0,0,0,8,2,0
1,55879,1,53,2,2,0.001075,146,178,31,29,0,0,3,543255.8125,662325.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421927440,1421927440,0.011,0.009,0,0,0,0,0,0,0,0,8,7,0
1,43096,1,53,1,1,0.001114,132,164,31,29,0,0,3,473967.6875,588868.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927440,1421927440,0.012,0.009,0,0,0,0,0,0,0,0,7,7,0
1,31439,1,53,1,1,0.001088,146,178,31,29,0,0,2,536764.6875,654411.75,2,2,0,0,0,0,73,89,0,0,0,0,1421927440,1421927440,0.012,0.009,0,0,0,0,0,0,0,0,4,5,0
1,45426,1,53,1,1,0.001053,132,164,31,29,0,0,1,501424.5,622981.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927440,1421927440,0.012,0.008,0,0,0,0,0,0,0,0,3,5,0
1,28993,1,53,2,2,0.001173,132,164,31,29,0,0,3,450127.875,559249.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927440,1421927440,0.012,0.008,0,0,0,0,0,0,0,0,5,7,0
1,39265,1,53,2,2,0.001054,132,164,31,29,0,0,2,500948.7813,622390.875,2,2,0,0,0,0,66,82,0,0,0,0,1421927440,1421927440,0.011,0.009,0,0,0,0,0,0,0,0,5,5,0
1,24289,1,25,1,1,0.787029,3422,1834,62,252,7,8,1,33045.79688,17717.26172,20,20,255,255,589429397,1035958391,171,92,0,0,1949.06352,45.575828,1421927439,1421927440,41.422578,40.919105,0.055716,0.008784,0.046932,0,1,0,0,0,1,2,1
1,20460,1,53,1,1,0.001077,132,164,31,29,0,0,1,490250.6875,609099.3125,2,2,0,0,0,0,66,82,0,0,0,0,1421927441,1421927441,0.011,0.009,0,0,0,0,0,0,0,0,3,7,0
1,35794,1,53,1,1,0.001133,130,162,31,29,0,0,2,458958.5,571932.9375,2,2,0,0,0,0,65,81,0,0,0,0,1421927441,1421927441,0.012,0.009,0,0,0,0,0,0,0,0,4,5,0
1,56172,1,53,1,1,0.001089,132,164,31,29,0,0,1,484848.4688,602387.5,2,2,0,0,0,0,66,82,0,0,0,0,1421927441,1421927441,0.012,0.009,0,0,0,0,0,0,0,0,7,5,0
1,56030,1,53,2,2,0.00108,132,164,31,29,0,0,1,488888.9063,607407.4375,2,2,0,0,0,0,66,82,0,0,0,0,1421927441,1421927441,0.012,0.008,0,0,0,0,0,0,0,0,8,2,0
1,17200,1,53,1,1,0.001118,132,164,31,29,0,0,2,472271.9063,586762.0625,2,2,0,0,0,0,66,82,0,0,0,0,1421927441,1421927441,0.012,0.009,0,0,0,0,0,0,0,0,3,5,0
1,58755,1,53,2,2,0.001053,132,164,31,29,0,0,1,501424.5,622981.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927441,1421927441,0.012,0.009,0,0,0,0,0,0,0,0,8,4,0
1,43666,1,25,1,1,0.648669,2730,1212,254,252,6,6,1,31806.66797,14022.55957,18,16,255,255,2965819230,2287585379,152,76,0,0,1809.80764,47.374184,1421927440,1421927441,36.614588,42.447332,0.05887,0.011941,0.046929,0,1,0,0,0,1,2,1
1,55249,1,5060,1,1,0.000019,1388,0,254,0,0,0,1,292210528,0,2,0,0,0,0,0,694,0,0,0,0,0,1421927441,1421927441,0.019,0,0,0,0,0,2,0,0,0,1,1,1
1,51641,1,53,1,1,0.001109,132,164,31,29,0,0,2,476104.625,591523.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927442,1421927442,0.012,0.008,0,0,0,0,0,0,0,0,3,3,0
1,31843,1,53,1,1,0.001052,132,164,31,29,0,0,2,501901.1563,623574.1875,2,2,0,0,0,0,66,82,0,0,0,0,1421927442,1421927442,0.012,0.009,0,0,0,0,0,0,0,0,5,3,0
1,4012,1,53,1,1,0.001124,132,164,31,29,0,0,1,469750.9063,583629.9375,2,2,0,0,0,0,66,82,0,0,0,0,1421927442,1421927442,0.012,0.009,0,0,0,0,0,0,0,0,2,4,0
